Classification,Year,Period,Period.Desc.,Aggregate.Level,Is.Leaf.Code,Trade.Flow.Code,Trade.Flow,Reporter.Code,Reporter,Reporter.ISO,Partner.Code,Partner,Partner.ISO,X2nd.Partner.Code,X2nd.Partner,X2nd.Partner.ISO,Customs.Proc..Code,Customs,Mode.of.Transport.Code,Mode.of.Transport,Commodity.Code,Commodity,Qty.Unit.Code,Qty.Unit,Qty,Alt.Qty.Unit.Code,Alt.Qty.Unit,Alt.Qty,Netweight..kg.,Gross.weight..kg.,Trade.Value.(US$),CIF.Trade.Value..US..,FOB.Trade.Value..US..,Flag
H4,2019,2019,2019,0,0,1,Import,180,Dem. Rep. of the Congo,COD,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,8824801939,NA,NA,4
H4,2019,2019,2019,0,0,2,Export,180,Dem. Rep. of the Congo,COD,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,13382299169,NA,NA,4
H4,2019,2019,2019,0,0,3,Re-Export,180,Dem. Rep. of the Congo,COD,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,172085917,NA,NA,0
H4,2019,2019,2019,0,0,1,Import,268,Georgia,GEO,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,9516910383,NA,NA,4
H4,2019,2019,2019,0,0,2,Export,268,Georgia,GEO,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,3798385371,NA,NA,4
H4,2019,2019,2019,0,0,3,Re-Export,268,Georgia,GEO,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1868501833,NA,NA,0
H4,2019,2019,2019,0,0,4,Re-Import,268,Georgia,GEO,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,8127176,NA,NA,0
H4,2019,2019,2019,0,0,1,Import,270,Gambia,GMB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,494031876,NA,NA,4
H4,2019,2019,2019,0,0,2,Export,270,Gambia,GMB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,24602270,NA,NA,4
H4,2019,2019,2019,0,0,3,Re-Export,270,Gambia,GMB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,17375882,NA,NA,0
H4,2019,2019,2019,0,0,1,Import,275,State of Palestine,PSE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,6613454128,NA,NA,4
H4,2019,2019,2019,0,0,2,Export,275,State of Palestine,PSE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1103808374,NA,NA,4
H4,2019,2019,2019,0,0,1,Import,478,Mauritania,MRT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,3519829183,NA,NA,4
H4,2019,2019,2019,0,0,2,Export,478,Mauritania,MRT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2266469717,NA,NA,4
H4,2019,2019,2019,0,0,1,Import,484,Mexico,MEX,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,4.55E+11,NA,NA,0
H4,2019,2019,2019,0,0,2,Export,484,Mexico,MEX,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4.61E+11,NA,NA,4
H4,2019,2019,2019,0,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,5842487249,NA,NA,4
H4,2019,2019,2019,0,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2779164783,NA,NA,4
H4,2019,2019,2019,0,0,3,Re-Export,498,Rep. of Moldova,MDA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,781552514,NA,NA,0
H4,2019,2019,2019,0,0,4,Re-Import,498,Rep. of Moldova,MDA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,8406452,NA,NA,0
H4,2019,2019,2019,0,0,1,Import,533,Aruba,ABW,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1320097006,NA,NA,4
H4,2019,2019,2019,0,0,2,Export,533,Aruba,ABW,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,83627050,NA,NA,4
H4,2019,2019,2019,0,0,1,Import,566,Nigeria,NGA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,47369076912,NA,NA,4
H4,2019,2019,2019,0,0,2,Export,566,Nigeria,NGA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,53617812190,NA,NA,4
H4,2019,2019,2019,0,0,1,Import,634,Qatar,QAT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,29178064574,NA,NA,4
H4,2019,2019,2019,0,0,2,Export,634,Qatar,QAT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,72934956293,NA,NA,0
H4,2019,2019,2019,0,0,3,Re-Export,634,Qatar,QAT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2449175591,NA,NA,0
H4,2019,2019,2019,0,0,1,Import,662,Saint Lucia,LCA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,623792718,NA,NA,4
H4,2019,2019,2019,0,0,2,Export,662,Saint Lucia,LCA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,97255260,NA,NA,4
H4,2019,2019,2019,0,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1.44E+11,NA,NA,4
H4,2019,2019,2019,0,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.52E+11,NA,NA,4
H4,2019,2019,2019,0,0,1,Import,804,Ukraine,UKR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,60799689210,NA,NA,4
H4,2019,2019,2019,0,0,2,Export,804,Ukraine,UKR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,50054402431,NA,NA,4
H4,2019,2019,2019,0,0,1,Import,818,Egypt,EGY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,78657517973,NA,NA,4
H4,2019,2019,2019,0,0,2,Export,818,Egypt,EGY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,30632552899,NA,NA,4
H4,2019,2019,2019,0,0,1,Import,882,Samoa,WSM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,390681506,NA,NA,4
H4,2019,2019,2019,0,0,2,Export,882,Samoa,WSM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,49272482,NA,NA,4
H3,2019,2019,2019,0,0,1,Import,28,Antigua and Barbuda,ATG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,568340063,NA,NA,4
H3,2019,2019,2019,0,0,2,Export,28,Antigua and Barbuda,ATG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,37400118,NA,NA,4
H3,2019,2019,2019,0,0,3,Re-Export,28,Antigua and Barbuda,ATG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,34839805,NA,NA,0
H3,2019,2019,2019,0,0,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,335230895,NA,NA,4
H3,2019,2019,2019,0,0,2,Export,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,38157024,NA,NA,4
H3,2019,2019,2019,0,0,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,147666945,NA,NA,4
H3,2019,2019,2019,0,0,2,Export,678,Sao Tome and Principe,STP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,9858888,NA,NA,0
H3,2019,2019,2019,0,0,1,Import,740,Suriname,SUR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1711449892,NA,NA,4
H3,2019,2019,2019,0,0,2,Export,740,Suriname,SUR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1460965557,NA,NA,4
H3,2019,2019,2019,0,0,3,Re-Export,740,Suriname,SUR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,64815096,NA,NA,0
H5,2020,2020,2020,0,0,1,Import,8,Albania,ALB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,5602160201,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,8,Albania,ALB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2514735562,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,31,Azerbaijan,AZE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,10729787219,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,31,Azerbaijan,AZE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,13740567629,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,36,Australia,AUS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.12E+11,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,36,Australia,AUS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.45E+11,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,51,Armenia,ARM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4541430452,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,51,Armenia,ARM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2519989897,NA,NA,4
H5,2020,2020,2020,0,0,3,Re-Export,51,Armenia,ARM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,164243137,NA,NA,0
H5,2020,2020,2020,0,0,4,Re-Import,51,Armenia,ARM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2042209,NA,NA,0
H5,2020,2020,2020,0,0,1,Import,52,Barbados,BRB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1500813628,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,52,Barbados,BRB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,345206217,NA,NA,4
H5,2020,2020,2020,0,0,3,Re-Export,52,Barbados,BRB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,120483470,NA,NA,0
H5,2020,2020,2020,0,0,1,Import,56,Belgium,BEL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3.01E+11,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,56,Belgium,BEL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.98E+11,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,60,Bermuda,BMU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,903950587,NA,NA,0
H5,2020,2020,2020,0,0,2,Export,60,Bermuda,BMU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,19103500,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,7115199566,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,68,Bolivia (Plurinational State of),BOL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,7032764187,NA,NA,4
H5,2020,2020,2020,0,0,3,Re-Export,68,Bolivia (Plurinational State of),BOL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,116334479,NA,NA,0
H5,2020,2020,2020,0,0,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,9867492472,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,6148984677,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,72,Botswana,BWA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,6503332411,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,72,Botswana,BWA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4255975840,NA,NA,4
H5,2020,2020,2020,0,0,3,Re-Export,72,Botswana,BWA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1188574,NA,NA,0
H5,2020,2020,2020,0,0,1,Import,84,Belize,BLZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,787096516,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,84,Belize,BLZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,211872682,NA,NA,0
H5,2020,2020,2020,0,0,3,Re-Export,84,Belize,BLZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,29123175,NA,NA,0
H5,2020,2020,2020,0,0,1,Import,104,Myanmar,MMR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,17964198101,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,104,Myanmar,MMR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,16929247366,NA,NA,4
H5,2020,2020,2020,0,0,3,Re-Export,104,Myanmar,MMR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,229371511,NA,NA,0
H5,2020,2020,2020,0,0,4,Re-Import,104,Myanmar,MMR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,495050,NA,NA,0
H5,2020,2020,2020,0,0,1,Import,124,Canada,CAN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,4.05E+11,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,124,Canada,CAN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,3.90E+11,NA,NA,4
H5,2020,2020,2020,0,0,3,Re-Export,124,Canada,CAN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,33227610310,NA,NA,4
H5,2020,2020,2020,0,0,4,Re-Import,124,Canada,CAN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,92942064,NA,NA,0
H5,2020,2020,2020,0,0,1,Import,156,China,CHN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.06E+12,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,156,China,CHN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.59E+12,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,191,Croatia,HRV,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,25986635396,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,191,Croatia,HRV,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,16965386599,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,196,Cyprus,CYP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,7503603480,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,196,Cyprus,CYP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2741042033,NA,NA,4
H5,2020,2020,2020,0,0,3,Re-Export,196,Cyprus,CYP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1479271219,NA,NA,0
H5,2020,2020,2020,0,0,1,Import,203,Czechia,CZE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.71E+11,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,203,Czechia,CZE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.92E+11,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,208,Denmark,DNK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,96791228167,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,208,Denmark,DNK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1.07E+11,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,222,El Salvador,SLV,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,10593723196,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,222,El Salvador,SLV,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5030095607,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,246,Finland,FIN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,67878406672,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,246,Finland,FIN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,65599589520,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,276,Germany,DEU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.17E+12,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,276,Germany,DEU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.38E+12,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,300,Greece,GRC,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,55533637799,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,300,Greece,GRC,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,35070461605,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,320,Guatemala,GTM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,18197563571,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,320,Guatemala,GTM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,11658469044,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,328,Guyana,GUY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2493678904,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,328,Guyana,GUY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2813852540,NA,NA,4
H5,2020,2020,2020,0,0,3,Re-Export,328,Guyana,GUY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,265422300,NA,NA,0
H5,2020,2020,2020,0,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5.73E+11,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5.52E+11,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,348,Hungary,HUN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1.13E+11,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,348,Hungary,HUN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1.19E+11,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,352,Iceland,ISL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5671277778,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,352,Iceland,ISL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,4560041715,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,372,Ireland,IRL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,97524587378,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,372,Ireland,IRL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1.84E+11,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,376,Israel,ISR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,70162157000,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,376,Israel,ISR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,49761375000,NA,NA,4
H5,2020,2020,2020,0,0,1,Import,381,Italy,ITA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4.23E+11,NA,NA,4
H5,2020,2020,2020,0,0,2,Export,381,Italy,ITA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4.96E+11,NA,NA,4
H5,2020,2020,2020,0,0,3,Re-Export,381,Italy,ITA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,14679866025,NA,NA,0
H5,2020,2020,2020,0,0,4,Re-Import,381,Italy,ITA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3840199167,NA,NA,0
